0	8	0.6306	0.0439	0.7840	0.1010
1	7	0.7249	0.0072	0.8070	0.5850
2	8	0.7130	0.0032	0.7810	0.6290
3	8	0.7009	0.0067	0.7980	0.5720
4	8	0.6695	0.0054	0.7610	0.5570
5	2	0.6345	0.0170	0.7650	0.5040
6	8	0.6440	0.0434	0.7610	0.0980
7	8	0.5518	0.0704	0.7590	0.0980
8	8	0.5901	0.0386	0.7640	0.0980
9	8	0.6074	0.0319	0.7680	0.2110
10	8	0.7380	0.0007	0.7850	0.7010
11	7	0.5694	0.0408	0.7380	0.1000
12	8	0.7481	0.0010	0.7800	0.6960
13	7	0.7590	0.0013	0.8020	0.7020
14	2	0.7560	0.0005	0.7780	0.7340
15	2	0.7550	0.0037	0.8160	0.6940
16	8	0.6759	0.0092	0.8190	0.5330
17	3	0.5543	0.0511	0.7530	0.2380
18	5	0.6250	0.0303	0.7940	0.3170
19	6	0.7150	0.0070	0.7980	0.5440
20	1	0.7220	0.0000	0.7220	0.7220
21	8	0.6026	0.0422	0.8070	0.0960
22	2	0.7510	0.0009	0.7810	0.7210
23	8	0.6564	0.0457	0.8100	0.1000
24	8	0.6676	0.0121	0.8160	0.4130
25	8	0.7446	0.0018	0.8000	0.6780
26	6	0.6507	0.0623	0.8270	0.1000
27	8	0.6218	0.0428	0.7800	0.0980
28	8	0.6245	0.0429	0.7960	0.0990
29	6	0.7408	0.0009	0.7910	0.6930
30	7	0.5561	0.0521	0.7800	0.1740
31	8	0.6870	0.0243	0.8080	0.3210
32	8	0.6728	0.0049	0.7600	0.5380
33	8	0.6625	0.0459	0.8000	0.1040
34	5	0.7254	0.0082	0.8210	0.5590
35	8	0.7056	0.0023	0.8160	0.6350
36	6	0.6347	0.0578	0.7670	0.0990
37	8	0.6502	0.0448	0.7960	0.1000
38	2	0.7075	0.0105	0.8100	0.6050
39	8	0.7435	0.0017	0.8100	0.6840
40	8	0.5893	0.0518	0.8020	0.0980
41	8	0.5597	0.0758	0.8170	0.0980
42	1	0.4930	0.0000	0.4930	0.4930
43	8	0.5520	0.0735	0.7920	0.0980
44	1	0.6950	0.0000	0.6950	0.6950
45	8	0.6124	0.0506	0.7750	0.1050
46	8	0.5705	0.0440	0.7890	0.0980
47	8	0.7176	0.0033	0.7650	0.6000
48	7	0.6881	0.0106	0.7740	0.4650
49	8	0.5296	0.0641	0.7770	0.1000
50	8	0.6617	0.0460	0.7960	0.1010
51	1	0.3040	0.0000	0.3040	0.3040
52	8	0.6283	0.0462	0.8170	0.1040
53	8	0.7049	0.0053	0.8120	0.5890
54	8	0.6314	0.0443	0.7920	0.0980
55	8	0.7170	0.0049	0.7640	0.5360
56	8	0.7064	0.0095	0.8400	0.5360
57	8	0.7261	0.0041	0.8050	0.5900
58	8	0.7491	0.0009	0.8050	0.7060
59	8	0.5646	0.0749	0.7780	0.0960
60	8	0.7101	0.0029	0.7870	0.6060
61	8	0.6897	0.0080	0.7880	0.5290
62	8	0.7308	0.0043	0.8220	0.5990
63	8	0.7019	0.0039	0.7880	0.5660
64	8	0.5011	0.0667	0.8100	0.0980
65	8	0.5933	0.0482	0.7830	0.0990
66	8	0.7016	0.0093	0.8070	0.4740
67	8	0.7192	0.0019	0.7720	0.6270
68	8	0.4740	0.0876	0.7520	0.1000
69	8	0.6394	0.0479	0.7970	0.1010
70	8	0.6997	0.0179	0.7990	0.3880
71	8	0.5180	0.0672	0.7750	0.1050
72	8	0.5109	0.1030	0.7900	0.0960
73	8	0.7447	0.0015	0.8150	0.6940
74	8	0.6650	0.0203	0.7740	0.3100
75	8	0.6695	0.0497	0.8260	0.0980
76	8	0.5763	0.0582	0.8190	0.1010
77	8	0.6989	0.0038	0.7810	0.5830
78	8	0.5893	0.0368	0.7150	0.1000
79	8	0.5995	0.0507	0.8150	0.1010
80	8	0.7213	0.0049	0.7980	0.6090
81	8	0.6579	0.0456	0.7860	0.1000
82	8	0.6289	0.0266	0.7900	0.3210
83	8	0.6945	0.0089	0.8190	0.5570
84	8	0.7420	0.0012	0.7820	0.6850
85	8	0.6603	0.0465	0.7950	0.0980
86	5	0.5430	0.0544	0.7290	0.0990
87	8	0.7380	0.0015	0.8060	0.6640
88	8	0.6751	0.0498	0.8020	0.0980
89	7	0.5894	0.0452	0.7700	0.1000
90	7	0.7434	0.0032	0.7800	0.6110
91	8	0.6700	0.0050	0.7540	0.5740
92	8	0.6519	0.0457	0.7870	0.1040
93	8	0.5829	0.0806	0.8220	0.1000
94	8	0.7234	0.0030	0.7890	0.6150
95	8	0.6214	0.0445	0.8150	0.1040
96	7	0.6567	0.0527	0.7900	0.0980
97	8	0.7218	0.0038	0.8320	0.6040
98	8	0.5280	0.0666	0.7980	0.0980
99	8	0.6789	0.0011	0.7480	0.6350
100	8	0.6816	0.0486	0.8010	0.1010
101	8	0.7112	0.0019	0.7580	0.6540
102	8	0.7610	0.0033	0.8240	0.6610
103	8	0.7167	0.0090	0.8020	0.5390
104	8	0.7074	0.0113	0.8360	0.4870
105	4	0.6992	0.0019	0.7420	0.6400
106	8	0.6310	0.0416	0.7600	0.1010
107	8	0.5845	0.0787	0.7740	0.1010
108	8	0.7284	0.0037	0.8300	0.6320
109	8	0.6869	0.0110	0.7780	0.4410
110	8	0.7002	0.0068	0.7880	0.5130
111	8	0.7592	0.0018	0.8000	0.6900
112	8	0.7402	0.0052	0.8170	0.5580
113	8	0.7507	0.0020	0.8220	0.6850
114	8	0.5887	0.0653	0.7750	0.1000
115	8	0.7216	0.0015	0.7760	0.6550
116	8	0.7035	0.0036	0.8010	0.6210
117	8	0.7379	0.0021	0.8110	0.6460
118	8	0.7596	0.0013	0.8050	0.7050
119	8	0.7714	0.0007	0.8080	0.7170
120	8	0.6973	0.0312	0.8070	0.2380
121	8	0.5901	0.0817	0.8140	0.1040
122	8	0.7464	0.0023	0.8190	0.6520
123	8	0.6505	0.0452	0.7970	0.0980
124	8	0.4817	0.0910	0.7680	0.0980
125	8	0.6528	0.0453	0.7790	0.0960
126	8	0.6631	0.0540	0.8330	0.1040
127	8	0.6352	0.0089	0.7720	0.4410
128	8	0.6019	0.0846	0.8030	0.0980
129	8	0.5985	0.0454	0.7840	0.0990
130	8	0.5945	0.0813	0.8120	0.1000
131	8	0.7394	0.0029	0.8260	0.6440
132	8	0.5703	0.0773	0.8170	0.0980
133	8	0.6150	0.0417	0.8100	0.1050
134	8	0.7604	0.0062	0.8240	0.5650
135	8	0.5938	0.0808	0.7860	0.1010
136	8	0.6814	0.0503	0.8120	0.0990
137	8	0.7243	0.0040	0.7810	0.6180
138	8	0.7550	0.0014	0.7880	0.6660
139	8	0.7016	0.0059	0.7810	0.5490
140	8	0.6384	0.0555	0.7880	0.0960
141	8	0.6436	0.0196	0.7800	0.3270
142	8	0.7200	0.0065	0.8080	0.5880
143	8	0.6945	0.0121	0.7950	0.4520
144	8	0.5852	0.0792	0.7960	0.0980
145	8	0.7416	0.0020	0.8070	0.6880
146	8	0.6851	0.0057	0.7760	0.5330
147	8	0.5689	0.0623	0.8040	0.1000
148	8	0.4149	0.0992	0.7830	0.0980
149	8	0.5922	0.0821	0.8280	0.0980
150	8	0.7411	0.0026	0.7910	0.6160
151	8	0.5120	0.0607	0.7320	0.0960
152	8	0.7117	0.0032	0.7980	0.6170
153	8	0.6551	0.0246	0.7980	0.3730
154	8	0.7435	0.0006	0.7860	0.7100
155	8	0.7025	0.0076	0.7920	0.5060
156	8	0.7526	0.0019	0.8020	0.6790
157	8	0.7089	0.0083	0.8360	0.5310
158	8	0.6566	0.0459	0.7920	0.1050
159	8	0.6681	0.0479	0.8150	0.1010
160	8	0.5740	0.0785	0.8330	0.1010
161	8	0.5949	0.0836	0.8300	0.0980
162	8	0.6774	0.0087	0.8100	0.5330
